ID,Year_of_Birth,Education_Level,Marital_Status,Disposable_Income,No_of_Kids_in_home,No_of_Teen_in_home,Date_Customer,Recency,Discounted_Purchases,WebPurchases,CatalogPurchases,StorePurchases,Amount_on_Wines,Amount_on_Fruits,Amount_on_MeatProducts,Amount_on_FishProducts,Amount_on_SweetProducts,Amount_on_GoldProds,WebVisitsMonth,Cmp3Accepted,Cmp4Accepted,Cmp5Accepted,Cmp1Accepted,Cmp2Accepted,Any_Complain,Response
ID_05V8H9U5,1972,Master,Divorced,53562.0,1,1,11-10-2013,32,2,2,0,3,61,3,9,0,0,3,7,0,0,0,0,0,0,0
ID_7SU6T8VY,1983,Graduation,Married,50497.2,1,0,26-02-2013,93,2,6,3,4,180,13,110,54,6,27,6,1,0,0,0,0,0,0
ID_8LOY57YX,1970,Graduation,Widow,52365.6,0,1,06-08-2012,44,2,4,1,4,68,13,83,7,19,19,7,0,0,0,0,0,0,0
ID_7CQLCNCD,1949,Graduation,Married,50630.4,0,0,06-09-2013,47,1,2,1,3,45,18,15,17,6,7,4,0,0,0,0,0,0,0
ID_HEN17X8P,1973,Graduation,Divorced,32110.8,1,0,07-02-2014,72,2,2,1,3,30,6,16,8,5,2,6,0,0,0,0,0,0,0
ID_6BF3EDDU,1979,Graduation,Divorced,76431.59999999999,0,1,14-10-2013,70,3,11,6,9,592,46,337,42,87,54,6,0,0,0,0,0,0,0
ID_EWQCU2TR,1967,Graduation,Together,52178.4,2,1,13-11-2013,90,3,2,0,4,23,4,32,6,3,28,6,0,0,0,0,0,0,0
ID_XM0EZA2F,1989,PhD,Married,81055.2,0,0,31-08-2012,97,1,4,10,5,869,137,768,150,38,172,3,0,0,0,0,0,0,0
ID_76ZHJ09S,1970,Graduation,Married,58502.4,1,1,12-12-2012,15,5,6,1,5,78,60,100,71,15,0,9,0,0,0,0,0,0,1
ID_Y08SY4DU,1973,Master,Divorced,51141.6,1,0,09-10-2013,99,2,5,0,4,81,17,74,13,5,10,8,0,0,0,0,0,0,0
ID_W6PSO88K,1968,PhD,Married,44336.4,1,1,07-08-2012,56,4,3,0,4,93,6,21,4,1,29,9,0,0,0,0,0,0,0
ID_2V1527QE,1967,Graduation,Together,45309.6,1,1,04-10-2012,56,2,1,0,3,32,5,10,0,0,1,8,0,0,0,0,0,0,0
ID_IYTTL7TW,1964,Graduation,Single,96834.0,0,0,29-12-2013,92,1,5,8,5,562,132,984,193,37,18,2,0,0,0,0,0,0,0
ID_3Z2K62CT,1955,Graduation,Married,60601.2,1,1,18-06-2013,17,7,5,4,4,302,3,38,13,0,152,6,1,0,0,0,0,0,1
ID_T8J5BXDH,1973,Graduation,Divorced,62175.6,1,1,11-04-2013,44,2,2,0,3,56,5,7,0,1,2,7,0,0,0,0,0,0,0
ID_3ZU0Q5A7,1967,Graduation,Single,76572.0,0,1,11-11-2012,52,4,4,3,12,982,15,253,16,12,101,8,0,1,0,0,0,0,0
ID_C96J0DA6,1977,Master,Married,59617.2,0,2,04-11-2013,73,6,7,1,7,416,3,26,0,0,21,7,0,0,0,0,0,0,0
ID_VOFM58YZ,1953,Master,Together,84654.0,0,1,03-06-2014,36,1,4,1,7,143,42,63,55,18,21,2,0,0,0,0,0,0,0
ID_BGVFN4WF,1979,Graduation,Together,51064.8,1,1,12-01-2013,100,2,2,0,3,34,4,11,0,0,0,4,0,0,0,0,0,0,0
ID_CFECTCU1,1980,Graduation,Together,102831.6,0,1,20-04-2013,66,2,9,5,11,391,175,183,185,132,111,5,0,0,0,0,0,0,0
ID_6KLNJWLM,1971,Graduation,Single,36018.0,1,0,02-02-2014,35,2,1,0,4,30,3,22,2,3,5,5,0,0,0,0,0,0,0
ID_G1Y9LZ20,1953,Graduation,Married,33998.4,0,0,30-04-2014,65,1,2,1,4,19,13,13,4,15,9,2,0,0,0,0,0,0,0
ID_3QS82TWG,1971,Graduation,Married,15912.0,1,1,23-08-2013,55,4,3,0,3,14,7,17,10,2,7,8,0,0,0,0,0,0,0
ID_232SFM3U,1964,Master,Divorced,59371.2,0,1,20-06-2013,36,4,2,11,5,391,26,95,54,41,196,2,0,0,0,0,0,0,0
ID_W8F2BI5D,1976,Master,Single,55317.6,1,1,18-08-2012,93,4,3,2,2,62,3,27,0,0,36,8,0,0,0,0,0,0,1
ID_XSTRORJS,1972,Graduation,Divorced,53305.2,1,1,15-02-2013,60,5,5,0,4,115,8,59,7,1,7,8,0,0,0,0,0,0,0
ID_Q7TZ2POW,1955,2n Cycle,Single,51128.4,0,1,17-11-2013,37,2,3,2,7,161,32,56,30,32,47,3,0,0,0,0,0,0,0
ID_K9M0PRN1,1983,Graduation,Married,29653.2,0,0,18-04-2014,93,1,3,0,3,15,10,25,6,3,7,7,0,0,0,0,0,0,0
ID_LPJGVMPG,1971,Graduation,Divorced,77655.59999999999,1,0,07-02-2014,18,2,5,5,7,185,63,241,13,54,54,4,0,0,0,0,0,0,1
ID_NDTTDG6S,1948,2n Cycle,Married,97252.8,0,0,27-12-2013,7,1,5,6,10,455,29,535,73,98,26,1,0,0,0,0,0,0,0
ID_6WGXRE5B,1976,Graduation,Single,63841.2,1,1,12-02-2013,56,8,6,3,5,285,10,81,20,0,27,7,0,0,0,0,0,0,0
ID_1YHFMKRK,1989,Master,Married,93942.0,0,0,28-10-2013,20,1,6,4,10,652,110,391,175,67,40,3,0,0,0,0,0,0,0
ID_T2LNTBC6,1957,PhD,Widow,42408.0,1,1,29-06-2014,8,2,2,0,3,32,3,12,0,1,5,5,0,0,0,0,0,0,0
ID_OL97ILF5,1950,Graduation,Together,46587.6,0,1,30-08-2012,63,1,2,1,3,75,3,11,2,8,23,6,0,0,0,0,0,0,0
ID_4K6TJV2B,1976,2n Cycle,Married,26654.4,1,0,09-12-2013,56,2,2,0,4,10,12,20,6,8,21,6,0,0,0,0,0,0,0
ID_B3LQ13O0,1991,Graduation,Married,36111.6,0,0,08-07-2013,26,1,2,0,3,7,9,28,13,4,16,7,0,0,0,0,0,0,0
ID_1QPYH9U5,1971,PhD,Married,45716.4,1,1,15-10-2012,77,4,3,2,2,82,5,35,0,1,69,7,1,0,0,0,0,0,1
ID_DK5AH1X5,1946,PhD,Together,85924.8,0,0,17-11-2013,10,1,8,3,5,350,56,528,98,75,97,4,1,0,0,0,0,0,1
ID_LYY3HL4O,1974,2n Cycle,Together,83281.2,0,1,23-03-2014,48,4,4,4,5,404,30,159,58,8,39,2,0,0,0,0,0,0,0
ID_X1UZKWHG,1979,2n Cycle,Married,43860.0,1,0,19-02-2013,81,5,9,1,5,52,93,94,123,103,120,9,0,0,0,0,0,0,0
ID_53898WC2,1950,Graduation,Widow,87171.59999999999,0,0,27-02-2013,67,1,3,10,7,531,83,553,123,94,53,2,0,0,0,1,0,0,1
ID_Y2BT7Z8N,1981,Graduation,Married,92823.6,0,1,16-12-2013,45,2,6,4,8,280,62,107,69,101,59,4,0,0,0,0,0,0,0
ID_MGWIJQTI,1970,Master,Together,78211.2,0,1,29-10-2012,64,4,9,6,6,965,31,183,220,70,70,6,0,0,0,0,0,0,0
ID_M7LW9RQL,1977,PhD,Single,50967.6,1,1,17-02-2014,79,3,2,1,4,98,4,21,0,4,25,5,0,0,0,0,0,0,0
ID_MZ1OH0BH,1947,PhD,Together,76816.8,2,1,10-06-2014,63,7,8,2,5,411,3,30,0,0,8,7,0,0,0,1,0,0,0
ID_4Q0ZZG5W,1971,PhD,Married,28351.2,1,0,24-05-2014,91,3,3,1,3,32,5,14,0,0,0,5,0,0,0,0,0,0,0
ID_PE2RF8WU,1963,PhD,Widow,86004.0,0,0,09-07-2013,15,1,5,3,6,1467,19,128,0,0,160,6,0,1,1,0,1,0,1
ID_2S2ZXKZI,1953,PhD,Divorced,55932.0,0,2,29-10-2012,15,6,4,1,6,101,15,96,33,22,43,6,0,0,0,0,0,0,1
ID_K5G82849,1977,Graduation,Single,45236.4,1,0,07-02-2014,89,1,2,1,3,39,9,21,11,4,8,6,0,0,0,0,0,0,0
ID_6HCGURL2,1971,Graduation,Single,51624.0,1,0,30-11-2013,86,3,4,1,4,50,10,99,4,25,43,6,0,0,0,0,0,0,0
ID_ESKJ7Y0S,1977,Graduation,Married,28832.4,1,0,09-06-2013,14,2,2,0,3,19,10,11,11,0,5,8,0,0,0,0,0,0,0
ID_4P94YCU5,1961,2n Cycle,Divorced,104766.0,0,0,23-09-2012,26,1,5,3,8,350,28,501,63,138,80,2,0,0,1,0,0,0,1
ID_DYCUVDET,1954,PhD,Single,61693.2,1,2,26-05-2013,88,1,0,0,3,19,3,3,0,0,1,5,0,0,0,0,0,0,0
ID_8PQ05H1Z,1980,Graduation,Single,74190.0,0,1,07-08-2013,63,1,4,2,8,167,53,100,55,30,27,4,0,0,0,0,0,0,0
ID_G6ZS23GZ,1958,Graduation,Single,69765.59999999999,0,0,04-09-2012,65,3,8,10,4,640,91,546,172,88,88,7,0,0,0,0,0,0,1
ID_IKY45C6X,1970,Graduation,Divorced,83881.2,0,1,29-05-2013,102,3,7,3,10,317,24,206,102,92,149,5,0,0,0,0,0,0,0
ID_9D4YW4GF,1980,2n Cycle,Married,65052.0,0,1,20-05-2013,25,2,4,1,7,75,57,109,80,9,45,5,0,0,0,0,0,0,0
ID_OHWGUAIP,1975,2n Cycle,Married,78555.59999999999,1,0,30-01-2014,24,2,6,2,9,396,35,70,21,32,16,5,0,1,0,0,0,0,0
ID_DC5G9XGA,1991,Graduation,Married,42918.0,1,0,11-12-2013,93,2,2,0,4,27,6,30,0,5,15,6,0,0,0,0,0,0,0
ID_JN896WIA,1974,2n Cycle,Married,28270.8,1,0,03-07-2013,94,3,3,0,3,30,8,19,7,0,23,7,0,0,0,0,0,0,0
ID_60CJC677,1987,Master,Married,32593.2,1,0,28-10-2013,48,1,1,0,3,12,7,23,7,0,11,7,0,0,0,0,0,0,0
ID_S46UDJUF,1964,PhD,Married,97560.0,0,1,30-10-2012,24,3,10,3,5,1009,15,145,32,12,36,5,0,0,0,1,0,0,1
ID_3ZW1P5E7,1974,PhD,Together,47322.0,1,0,06-08-2013,23,1,3,1,2,76,3,18,0,0,13,7,0,0,0,0,0,0,0
ID_BYJA8HYB,1967,Master,Married,40302.0,0,1,25-09-2013,98,1,2,0,4,35,14,33,13,6,29,4,0,0,0,0,0,0,0
ID_MYPXHYFN,1980,Graduation,Married,86475.59999999999,0,1,03-07-2013,10,2,5,2,12,185,35,348,76,32,90,2,0,0,0,0,0,0,0
ID_E5SRCFKH,1985,Graduation,Single,13214.4,1,0,16-03-2013,89,3,3,1,2,29,6,26,7,1,23,9,1,0,0,0,0,0,0
ID_UXAOYOIT,1955,Graduation,Divorced,95838.0,0,1,18-06-2014,19,1,5,10,5,76,102,278,185,121,38,1,0,0,0,0,0,0,0
ID_2S7NMVQ3,1964,PhD,Divorced,87561.59999999999,0,0,16-12-2013,15,1,5,5,8,1097,40,592,145,37,55,3,0,0,0,1,0,0,1
ID_K3RE0JZQ,1987,Graduation,Together,94072.8,0,0,15-02-2013,20,1,4,6,5,303,30,697,216,24,166,2,0,0,0,0,0,0,1
ID_AFD8UL47,1956,PhD,Single,66625.2,1,2,22-10-2013,18,9,6,3,6,421,3,26,0,0,4,7,0,1,0,0,0,0,1
ID_EF3ARQH8,1982,Master,Single,43371.6,1,0,30-03-2014,40,1,0,1,2,17,3,1,0,0,6,3,0,0,0,0,0,0,0
ID_093HFBTK,1953,Master,Together,48530.4,1,1,19-08-2012,59,4,3,1,4,50,15,52,25,22,13,7,0,0,0,0,0,0,1
ID_ZWZ9JV0H,1968,Graduation,Married,73467.59999999999,0,1,13-06-2013,53,2,9,3,4,714,46,182,42,118,247,5,0,0,0,0,0,0,0
ID_9G3L1KGZ,1960,Graduation,Married,104634.0,0,0,08-05-2014,42,1,3,11,5,222,79,690,50,26,38,1,0,0,0,0,0,0,1
ID_OKVDQ97M,1990,PhD,Together,93414.0,0,0,16-05-2014,47,1,3,5,12,765,43,480,0,40,26,1,0,0,1,1,0,0,0
ID_CV2N727E,1972,Graduation,Married,91734.0,1,0,28-09-2012,9,1,2,5,13,744,110,309,140,80,35,6,0,0,0,0,0,0,0
ID_30NWOA5Y,1955,Graduation,Married,112084.8,1,2,07-05-2013,104,3,3,4,7,1284,18,287,20,0,15,5,0,1,1,0,0,0,0
ID_GW3T2N1F,1985,Basic,Single,30848.4,1,0,18-01-2014,25,1,1,0,3,6,9,2,3,6,3,7,0,0,0,0,0,0,0
ID_R3K7VKR6,1953,Graduation,Single,74187.59999999999,0,1,18-02-2013,33,4,8,2,10,528,10,134,37,14,169,7,0,0,0,0,0,0,0
ID_FZ21DVWZ,1967,Graduation,Together,73072.8,0,1,28-06-2013,68,5,10,3,8,611,10,155,10,0,54,7,0,0,0,0,0,0,0
ID_YA8I8J12,1958,2n Cycle,Married,98816.4,0,0,06-11-2012,45,1,7,7,10,561,57,845,202,133,63,3,1,0,0,1,0,0,0
ID_OO2TJ8RQ,1955,Master,Together,43960.8,0,1,28-05-2013,7,3,5,2,5,218,12,76,4,3,30,7,0,0,0,0,0,0,0
ID_QM3NGQ0I,1983,Master,Together,88140.0,0,0,05-12-2013,92,1,7,8,11,1147,54,415,90,69,37,3,1,0,0,1,0,0,0
ID_MAO3HP4S,1981,PhD,Married,36878.4,1,0,05-01-2013,51,4,4,1,4,160,4,25,0,1,3,8,0,0,0,0,0,0,0
ID_WG5JI849,1977,Graduation,Married,71770.8,0,2,18-10-2012,43,3,3,3,6,603,19,141,32,41,49,8,0,0,0,0,0,0,0
ID_9FX8BPT9,1984,Graduation,Together,52531.2,1,0,03-05-2014,84,1,1,0,2,13,3,9,2,1,3,6,0,0,0,0,0,0,0
ID_NWETRFS8,1967,Graduation,Single,76572.0,0,1,11-11-2012,52,4,4,3,12,982,15,253,16,12,101,8,0,1,0,0,0,0,0
ID_11DDSVF0,1970,PhD,Divorced,69703.2,0,1,20-01-2013,87,2,11,3,7,713,10,62,0,0,15,8,0,0,0,0,0,0,0
ID_ZY3HLI8Z,1979,2n Cycle,Divorced,25538.4,1,0,11-05-2014,83,2,2,1,2,6,8,8,4,8,20,6,0,0,0,0,0,0,0
ID_LJLVW63V,1961,Master,Together,49530.0,1,2,24-03-2014,40,4,3,1,3,29,7,22,0,2,9,5,0,0,0,0,0,0,0
ID_X1RGC51C,1975,Graduation,Together,57823.2,1,0,20-03-2014,46,3,4,1,4,102,6,66,12,7,34,7,0,0,0,0,0,0,0
ID_IDW1WMTG,1969,Master,Divorced,28497.6,1,0,21-11-2012,104,3,2,1,3,11,9,29,12,15,8,8,0,0,0,0,0,0,0
ID_QU6POQP2,1976,Graduation,Divorced,100594.8,0,0,08-10-2013,85,0,4,7,6,902,164,430,186,161,27,1,1,0,1,1,0,0,1
ID_RM2UH8ZV,1979,Graduation,Married,53230.8,1,1,17-06-2014,26,3,2,0,4,25,3,14,7,3,1,3,0,0,0,0,0,0,0
ID_UKHKLW2D,1976,2n Cycle,Married,44740.8,1,1,29-03-2013,53,1,0,0,3,16,4,2,2,1,6,6,0,0,0,0,0,0,0
ID_77KOYAC0,1951,PhD,Together,6777.599999999999,1,1,13-03-2014,75,1,1,0,0,33,3,6,1,1,13,20,1,0,0,0,0,0,0
ID_ZENUB1KT,1954,PhD,Married,66848.4,0,1,22-12-2013,98,2,3,2,9,213,10,82,30,66,35,3,0,0,0,0,0,0,0
ID_AM9D8OV1,1949,PhD,Together,79650.0,0,1,21-11-2013,103,3,2,4,5,717,3,45,0,0,191,7,1,0,0,0,0,0,0
ID_KWEK1L4B,1975,PhD,Single,37078.8,1,0,13-10-2012,42,2,1,0,3,29,3,8,0,0,1,6,0,0,0,0,0,0,0
ID_GLFYAXHM,1976,Graduation,Divorced,43952.4,2,0,23-07-2013,85,1,0,0,3,14,4,5,0,0,1,5,0,0,0,0,0,0,0
ID_3MF7LNC9,1969,PhD,Divorced,100396.8,1,1,08-05-2013,64,3,2,2,12,871,24,151,28,21,86,5,0,0,0,0,0,0,0
ID_ZU9HPNEP,1978,Graduation,Married,86226.0,0,1,16-01-2013,66,4,5,5,11,553,34,422,0,112,28,3,0,0,0,0,0,0,0
ID_ROQXKAEE,1975,Graduation,Together,57466.8,1,0,04-01-2014,101,1,2,0,3,34,3,29,0,5,4,5,0,0,0,0,0,0,0
ID_DIA8ORKQ,1987,Graduation,Together,99639.6,1,0,18-05-2014,89,1,11,4,10,817,102,431,237,149,33,5,0,0,0,1,0,0,0
ID_5IT4LRR5,1959,PhD,Together,61821.6,0,1,03-10-2013,99,2,3,2,10,355,11,66,17,4,4,3,0,0,0,0,0,0,0
ID_KINA7C2X,1990,Master,Together,106104.0,0,0,02-05-2014,94,1,4,7,8,962,156,612,99,95,153,1,1,0,1,1,0,0,0
ID_AU7RQIKO,1965,Graduation,Married,72716.4,0,1,01-01-2014,9,4,2,2,8,527,3,257,32,16,66,7,0,0,0,1,0,0,1
ID_OCFZ6FCO,1968,PhD,Married,93319.2,0,1,22-02-2013,104,2,11,10,11,1009,62,265,115,59,27,6,1,0,0,0,0,0,1
ID_3R2H3GCD,1959,PhD,Widow,40125.6,1,1,22-09-2013,88,4,2,1,4,67,4,16,3,2,6,5,0,0,0,0,0,0,0
ID_M8BCNMOP,1949,Graduation,Married,92570.4,0,0,29-05-2013,61,1,4,4,8,481,78,162,29,151,97,2,0,0,0,0,0,0,0
ID_N6OND3NL,1974,Graduation,Married,70849.2,1,1,07-05-2014,32,2,2,0,4,74,5,15,2,2,6,5,0,0,0,0,0,0,0
ID_R7KGO287,1962,Master,Together,57996.0,0,1,15-11-2013,9,1,1,0,3,33,3,4,0,0,0,5,0,0,0,0,0,0,0
ID_2GMUDWA1,1970,Graduation,Together,75458.4,0,1,09-08-2012,33,2,7,5,6,514,136,497,78,24,97,4,0,0,0,0,0,0,0
ID_E933712X,1981,Graduation,Married,96013.2,0,1,29-04-2013,10,2,8,6,5,426,79,536,82,178,102,4,0,0,0,0,0,0,0
ID_IY6F82LL,1979,Graduation,Together,63806.4,0,1,06-05-2013,61,3,2,3,8,126,65,90,68,20,125,3,0,0,0,0,0,0,0
ID_BEHUJ2CZ,1954,PhD,Together,64311.6,1,1,07-08-2012,67,8,7,2,6,354,7,78,6,0,43,8,0,0,0,0,0,0,0
ID_IHCPZDTA,1982,Master,Single,27532.8,1,0,23-12-2013,74,3,3,0,3,24,6,19,4,5,26,7,0,0,0,0,0,0,0
ID_CNNX4EAQ,1960,Graduation,Married,69735.59999999999,0,1,25-01-2013,73,3,9,2,8,226,107,169,102,78,84,7,0,0,0,0,0,1,0
ID_ESQ8WKSS,1983,Graduation,Single,47592.0,1,0,08-08-2012,43,3,7,1,3,144,16,78,20,13,36,9,0,0,0,0,0,0,1
ID_ESBOITGA,1950,PhD,Single,31821.6,1,1,08-04-2013,40,3,2,0,3,25,4,28,3,3,2,8,0,0,0,0,0,0,1
ID_MHPL2Y7C,1957,Master,Together,70387.2,0,1,20-09-2012,32,4,7,8,13,967,15,194,16,24,12,6,0,0,1,0,0,0,0
ID_IIMJUBFD,1953,Graduation,Married,59295.6,0,1,25-10-2013,95,2,4,2,5,210,10,41,3,2,46,5,0,0,0,0,0,0,0
ID_FX3VGP8S,1961,2n Cycle,Together,60627.6,1,1,25-12-2013,96,2,2,0,4,56,7,24,4,7,1,6,0,0,0,0,0,0,0
ID_K0QTQHMG,1975,Master,Together,25506.0,1,0,21-01-2014,63,4,2,1,4,34,3,25,2,2,3,4,0,0,0,0,0,0,0
ID_7QJ6M670,1972,Graduation,Single,110040.0,0,0,17-01-2013,65,1,8,6,5,581,175,961,125,115,19,3,0,0,0,0,0,0,1
ID_41CG790F,1971,Master,Single,35457.6,1,0,29-08-2013,59,1,1,1,2,12,4,6,3,1,11,4,1,0,0,0,0,0,0
ID_E8WOVLBS,1988,Basic,Single,25275.6,1,0,25-09-2013,41,2,2,0,3,6,13,11,19,3,15,6,0,0,0,0,0,0,0
ID_0EWSUIAD,1974,2n Cycle,Divorced,37395.6,1,0,13-02-2014,61,1,1,0,3,7,6,10,11,2,10,6,0,0,0,0,0,0,0
ID_JO1CM3OF,1965,Graduation,Divorced,83918.4,0,1,12-06-2013,104,2,7,6,11,417,175,153,150,105,57,4,0,0,0,0,0,0,0
ID_ZRWZZYEF,1970,PhD,Married,82154.4,0,0,12-12-2012,13,1,3,3,8,566,67,785,84,128,48,1,0,0,0,0,0,0,0
ID_PO3I2Y4B,1974,Graduation,Married,40165.2,1,0,12-10-2012,54,3,3,0,4,48,5,27,0,9,12,7,0,0,0,0,0,0,0
ID_AKYXT7AQ,1973,Graduation,Married,36560.4,1,0,19-03-2014,15,1,1,0,2,6,6,8,2,5,5,7,0,0,0,0,0,0,0
ID_EAO9E2X6,1950,Graduation,Married,86430.0,0,0,29-04-2014,53,1,4,8,13,972,3,617,43,50,0,2,0,1,1,1,0,0,1
ID_ARY76R1L,1966,Graduation,Married,82966.8,0,1,27-01-2014,30,1,4,1,5,91,15,75,33,15,6,4,0,0,0,0,0,0,0
ID_R1DSWWQ9,1981,Graduation,Single,33685.2,0,0,29-08-2012,72,2,5,1,5,44,36,130,41,26,44,8,0,0,0,0,0,0,0
ID_QS1YC5VV,1989,Graduation,Married,101062.8,0,0,02-02-2014,34,1,3,4,10,439,140,400,45,137,45,1,0,0,0,0,0,0,0
ID_TORTBSOF,1968,PhD,Divorced,31970.4,1,0,01-03-2014,78,2,2,0,3,18,5,15,2,2,8,6,0,0,0,0,0,0,0
ID_VULWIUNH,1970,Graduation,Married,30351.6,1,0,15-09-2013,58,1,1,1,2,20,3,11,0,2,9,8,0,0,0,0,0,0,0
ID_Q579QMON,1956,Graduation,Widow,69930.0,1,1,02-06-2013,55,6,8,2,7,194,13,253,56,43,64,7,0,0,0,0,0,0,0
ID_ZUZINXJI,1985,PhD,Married,88027.2,0,0,06-02-2014,63,1,5,11,5,1055,17,322,0,14,112,2,1,0,1,1,0,0,1
ID_ZMOANC3B,1975,Graduation,Together,53270.4,1,1,05-09-2013,78,5,4,1,4,92,8,71,7,12,29,7,0,0,0,0,0,0,0
ID_0XTKAZXA,1978,2n Cycle,Together,98791.2,0,0,10-03-2014,37,1,5,10,6,943,145,754,159,81,183,2,0,1,1,1,0,0,1
ID_NIVGV5Y5,1983,Master,Single,7872.0,0,0,12-12-2013,9,0,1,0,1,72,14,26,4,3,262,17,0,0,0,0,0,0,0
ID_Z2GIX6EG,1964,Graduation,Widow,41055.6,1,1,07-09-2012,9,3,3,1,2,55,7,28,6,3,26,9,0,0,0,0,0,0,1
ID_YASHBZNA,1976,Master,Together,27202.8,1,0,22-05-2013,37,3,4,1,2,21,17,36,37,22,48,9,0,0,0,0,0,0,1
ID_VUU06713,1971,Graduation,Married,33796.8,1,0,04-05-2013,30,3,2,0,4,8,21,26,11,8,12,7,0,0,0,0,0,0,0
ID_AROPUVVS,1987,Master,Married,33686.4,1,0,08-07-2013,17,1,1,0,3,35,3,10,2,0,5,7,0,0,0,0,0,0,0
ID_W6E0XKFM,1982,Basic,Married,41334.0,0,0,27-01-2013,99,6,11,2,8,233,125,122,208,129,30,9,0,0,0,0,0,0,0
ID_S8FZ1OWH,1968,PhD,Married,93319.2,0,1,22-02-2013,104,2,11,10,11,1009,62,265,115,59,27,6,1,0,0,0,0,0,1
ID_82RJHZ71,1968,Master,Divorced,97656.0,0,0,22-12-2012,58,1,4,2,10,746,71,689,224,68,103,2,0,0,0,0,0,0,0
ID_5MV0F8ED,1972,Graduation,Married,,1,1,03-03-2013,89,4,2,1,3,76,4,16,0,0,9,8,0,0,0,0,0,0,0
ID_6V6BN3W4,1957,Master,Together,66298.8,0,1,17-04-2014,88,1,2,1,4,102,4,19,2,0,11,3,0,0,0,0,0,0,0
ID_T0YT2W37,1971,PhD,Together,98486.4,0,0,02-07-2013,74,1,3,2,13,894,58,685,168,92,129,1,0,0,0,0,0,0,0
ID_00RN2YC9,1966,Graduation,Together,67255.2,0,0,02-01-2013,16,2,10,1,8,582,3,64,0,0,51,8,1,0,0,0,0,0,1
ID_0K3I7SP7,1991,PhD,Married,89056.8,0,0,26-08-2012,10,1,8,2,5,868,86,547,86,99,33,5,0,0,0,0,0,0,0
ID_R3RLIO0H,1987,PhD,Together,110184.0,0,0,23-11-2013,79,0,5,5,12,415,76,747,76,161,30,1,0,0,0,0,0,0,0
ID_XNULGUYF,1962,Master,Together,89857.2,1,1,08-03-2013,55,4,9,2,12,510,75,270,36,27,54,5,0,0,0,0,0,0,0
ID_6HOQC1UW,1963,Master,Single,71096.4,0,2,08-11-2013,94,5,5,2,9,332,12,122,19,14,83,6,0,0,0,0,0,0,0
ID_VP4E6GEJ,1952,PhD,Together,83642.4,0,1,19-02-2013,15,2,7,7,10,669,12,240,50,19,57,4,0,0,0,0,0,0,0
ID_HSUAIQ5M,1989,Graduation,Single,33525.6,1,0,28-04-2014,38,1,1,0,4,18,3,8,2,1,5,3,0,0,0,0,0,0,0
ID_YTMWB1QJ,1964,Graduation,Married,,0,1,11-08-2013,103,1,6,5,7,236,68,196,38,71,124,4,0,0,0,0,0,0,0
ID_9Z8AGZNV,1954,Master,Together,67354.8,0,1,20-06-2013,72,4,6,2,10,325,51,133,39,72,48,4,0,0,0,0,0,0,0
ID_GTVBRXMF,1990,Basic,Married,30531.6,1,0,22-12-2012,89,1,1,0,3,6,7,3,8,9,7,8,0,0,0,0,0,0,0
ID_NYQRKF2F,1994,Graduation,Single,89151.59999999999,0,0,04-05-2014,73,1,5,4,6,380,155,335,93,91,81,2,0,0,0,0,0,0,0
ID_OY30FVKI,1964,Graduation,Married,26902.8,0,0,18-04-2013,81,1,3,2,2,35,6,47,19,21,42,8,0,0,0,0,0,0,0
ID_D83PTTXP,1986,Graduation,Married,111039.6,0,0,19-12-2013,91,1,6,5,11,698,24,118,110,147,42,2,0,0,1,1,0,0,0
ID_BK62Q08K,1986,PhD,Single,45514.8,0,0,30-07-2013,56,2,4,2,5,207,5,46,3,2,10,7,0,1,0,1,0,0,1
ID_JIEOC8BC,1959,2n Cycle,Together,63699.6,1,1,15-05-2013,72,6,5,1,5,220,10,33,3,0,13,7,0,1,0,0,0,0,0
ID_E11VNEE5,1973,Graduation,Married,68065.2,1,1,31-10-2012,71,5,4,1,5,162,9,39,6,13,75,6,0,0,0,0,0,0,0
ID_QM2PRVSA,1957,Master,Together,61131.6,0,1,21-06-2013,56,1,1,0,3,36,3,7,2,0,6,5,0,0,0,0,0,0,0
ID_3OK872H1,1996,2n Cycle,Single,96740.4,0,0,12-10-2012,49,1,4,6,8,599,54,631,72,55,32,2,0,0,0,0,0,0,0
ID_88Z0DLX4,1971,Graduation,Divorced,101802.0,0,0,16-06-2014,7,1,4,4,6,194,107,379,111,189,218,1,0,0,0,0,0,0,1
ID_L3BILSB2,1969,Master,Together,52554.0,0,1,16-10-2013,18,3,7,3,4,319,14,53,4,3,107,7,0,1,0,0,0,0,1
ID_4A7UUH3V,1979,Graduation,Married,20814.0,1,0,03-11-2012,86,2,2,1,2,9,12,16,17,0,12,8,0,0,0,0,0,0,0
ID_0SOAOSIH,1974,Graduation,Married,25074.0,1,0,06-10-2012,31,1,2,0,3,23,6,17,3,0,4,9,0,0,0,0,0,0,0
ID_N6EUOKP4,1944,PhD,Divorced,58737.6,0,0,01-02-2013,60,2,7,10,5,442,11,206,160,49,42,6,1,0,0,0,0,0,1
ID_46Q8WP7G,1959,PhD,Widow,97194.0,0,1,11-05-2013,90,1,8,9,4,865,31,409,73,56,56,4,0,0,0,0,0,0,0
ID_56Z7W3E2,1979,Basic,Single,31784.4,1,0,20-05-2013,30,3,2,1,3,7,11,10,12,14,23,5,0,0,0,0,0,0,0
