ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
6314,Smartphones,Apple,2345.4069580850014,36,0,17,3,0
6315,Smart Watches,HP,2667.1624224703864,27,0,15,4,0
6316,Headphones,Other Brands,1003.1592753051636,27,0,9,5,0
6317,Smartphones,Other Brands,248.8615517466092,52,0,9,3,0
6318,Headphones,Sony,905.7513403631904,53,1,13,2,1
6319,Headphones,Other Brands,1054.6658826855605,40,0,16,5,1
6320,Laptops,HP,699.8201563401212,53,1,18,4,1
6321,Tablets,Apple,2371.5348709501695,36,1,10,1,1
6322,Tablets,Apple,2763.5971033765227,41,1,18,2,1
6323,Smart Watches,Other Brands,1112.8179705274292,68,1,17,2,1
6324,Smart Watches,Samsung,158.71809420111856,61,1,6,2,1
6325,Smart Watches,Sony,969.2203065825446,42,0,6,3,0
6326,Smart Watches,Samsung,2385.646867975174,51,1,6,3,1
6327,Headphones,Sony,512.5711284903675,18,0,16,1,0
6328,Smartphones,Apple,1218.161921793456,43,0,19,2,0
6329,Smart Watches,Sony,564.0865674220097,36,0,8,3,0
6330,Smartphones,Apple,321.0001032797874,42,1,2,4,1
6331,Laptops,Samsung,2039.455630533292,63,0,5,3,0
6332,Laptops,Other Brands,425.2356623593815,31,0,7,4,1
6333,Smartphones,Other Brands,815.3948184767058,68,1,2,5,1
6334,Tablets,Other Brands,473.0164030347607,57,1,9,1,1
6335,Laptops,Other Brands,932.8891399288029,38,1,4,4,1
6336,Smartphones,Samsung,1074.0877100162718,63,1,16,5,1
6337,Tablets,HP,2123.2038286263087,33,1,1,4,1
6338,Tablets,Samsung,374.6957670013163,22,0,7,1,0
6339,Tablets,Samsung,1564.8673205060245,36,0,5,1,0
6340,Smartphones,HP,1683.8534050514575,26,0,10,3,0
6341,Smart Watches,Other Brands,1232.5014825770097,46,1,11,2,1
6342,Tablets,Samsung,682.2556840802595,42,0,6,2,0
6343,Smart Watches,HP,2297.7738788982774,26,1,5,2,0
6344,Laptops,Samsung,2836.3146145310175,20,0,2,1,0
6345,Laptops,Sony,1880.1089743134619,50,0,17,2,0
6346,Tablets,Samsung,2756.6367634998196,40,0,13,5,1
6347,Headphones,Other Brands,1773.7318907796084,48,0,14,1,0
6348,Tablets,HP,933.4270576631623,60,0,1,5,1
6349,Smartphones,Apple,1226.567618616943,46,1,2,4,1
6350,Smartphones,Samsung,746.9179913252183,43,1,9,3,1
6351,Laptops,Apple,1375.7642457826823,29,0,14,5,0
6352,Laptops,Sony,1106.3122084641695,39,1,8,2,1
6353,Smartphones,Sony,2876.3355737897264,69,1,17,3,1
6354,Headphones,Sony,440.7240407933784,48,1,7,5,1
6355,Smart Watches,Sony,2086.2852888145926,62,1,2,2,1
6356,Smartphones,Samsung,1270.4201542029102,37,0,18,4,1
6357,Laptops,Samsung,2082.612545730102,23,0,8,2,0
6358,Laptops,Sony,427.11950008313926,62,1,17,4,1
6359,Smart Watches,Samsung,662.6562164840468,52,1,13,1,1
6360,Smart Watches,Other Brands,2018.747088517377,45,1,5,3,1
6361,Tablets,Sony,1623.4082051084533,18,0,4,3,0
6362,Tablets,Sony,333.28482854473395,26,0,14,5,0
6363,Laptops,Samsung,252.93448714688975,56,1,5,5,1
6364,Smart Watches,Sony,1804.625123307324,43,0,16,3,0
6365,Headphones,HP,2181.601923294225,62,0,13,4,1
6366,Smart Watches,Other Brands,403.1945088204001,52,1,17,5,1
6367,Smartphones,Apple,717.2494984901097,25,0,16,1,0
6368,Smart Watches,Apple,2637.4644039809505,68,0,19,2,0
6369,Headphones,Sony,849.8871181504637,31,1,11,2,1
6370,Smartphones,Samsung,782.3448042209474,54,0,7,2,0
6371,Tablets,Samsung,2026.5690557330054,31,0,1,2,0
6372,Smartphones,HP,2922.418067736689,57,1,8,3,1
6373,Laptops,Apple,603.5179302514398,40,0,3,4,1
6374,Laptops,Samsung,817.5430282780337,40,0,2,4,1
6375,Headphones,HP,556.4310034844261,23,1,5,4,1
6376,Smart Watches,Samsung,525.5869019634222,24,0,1,3,0
6377,Laptops,Sony,2766.0066266610825,43,0,3,3,0
6378,Smartphones,Apple,1187.5787361593625,41,1,10,1,1
6379,Headphones,Samsung,2070.360452336311,49,0,13,5,1
6380,Headphones,Apple,1388.064294296956,63,0,16,3,0
6381,Smartphones,Other Brands,2584.65568215923,21,1,18,1,0
6382,Headphones,HP,319.2514972586671,33,1,7,2,1
6383,Headphones,Sony,1768.2672870476135,61,1,1,3,1
6384,Smart Watches,Sony,2623.0108768011037,29,0,9,1,0
6385,Tablets,HP,1199.696139602517,65,1,14,2,1
6386,Headphones,Other Brands,601.8621156629315,35,1,6,2,1
6387,Tablets,Apple,2051.811074211846,56,1,11,4,1
6388,Tablets,Samsung,1700.1490995769614,40,1,14,4,1
6389,Laptops,Apple,2320.886032143377,41,1,9,1,1
6390,Headphones,Samsung,1473.568475851529,61,1,13,4,1
6391,Laptops,Other Brands,419.2960231225935,66,0,6,4,1
6392,Tablets,Sony,2053.0256458359518,29,0,17,2,0
6393,Tablets,Sony,443.71565995537765,23,0,2,2,0
6394,Smartphones,Sony,1465.2419069468458,43,1,8,4,1
6395,Tablets,Sony,2129.937558635694,48,1,6,2,1
6396,Smartphones,Other Brands,2124.368612018198,54,0,10,1,0
6397,Smartphones,Samsung,2280.374051819895,25,1,18,4,1
6398,Tablets,Other Brands,2128.803895069035,55,0,1,4,1
6399,Tablets,Samsung,1670.5456157348578,41,1,10,3,1
6400,Headphones,Sony,2068.392912238218,44,1,19,2,1
6401,Tablets,Apple,2775.916897947536,38,1,4,2,1
6402,Smartphones,Samsung,461.94586352919237,27,1,10,1,0
6403,Tablets,HP,575.5914556509945,60,0,9,5,1
6404,Tablets,Samsung,552.7153850764942,47,1,8,2,1
6405,Smart Watches,Sony,215.17491482002282,69,0,19,2,0
6406,Smartphones,Samsung,491.1680368985593,32,1,5,4,1
6407,Laptops,Samsung,524.5180544792061,31,1,5,1,1
6408,Headphones,Other Brands,2757.899644909666,64,1,15,3,1
6409,Smart Watches,Sony,2799.346438948092,56,0,13,2,0
6410,Headphones,HP,1114.214987753367,49,1,18,4,1
6411,Smartphones,Samsung,1179.3182428524328,66,0,19,5,1
6412,Headphones,Samsung,625.7117832001148,69,1,3,3,1
6413,Smartphones,Sony,2486.702964202648,23,1,13,4,1
6414,Laptops,Samsung,2868.88780823637,21,1,4,1,0
6415,Laptops,Sony,755.046164709569,27,1,2,3,0
6416,Smart Watches,Other Brands,2076.17235381794,20,0,12,1,0
6417,Headphones,Apple,2122.3773512012594,20,0,6,3,0
6418,Smart Watches,Samsung,982.1411234780055,61,0,17,3,0
6419,Headphones,Other Brands,779.414017037289,23,1,5,1,0
6420,Laptops,HP,1656.4964204860717,41,1,11,4,1
6421,Laptops,Samsung,880.8493992782015,23,0,15,4,0
6422,Tablets,Sony,541.8376668976482,63,0,19,2,0
6423,Tablets,Apple,2619.4868048167164,69,0,4,1,0
6424,Smartphones,Samsung,2251.5787085233073,32,1,8,3,1
6425,Smart Watches,Apple,929.4303730420954,43,1,8,2,1
6426,Smart Watches,Apple,436.3868370779754,24,1,17,2,0
6427,Smartphones,HP,337.10441257729815,29,0,8,1,0
6428,Smart Watches,Sony,2313.32676954434,28,1,19,3,0
6429,Laptops,Sony,827.5016642893104,51,0,1,4,1
6430,Smart Watches,Other Brands,1644.2563399647,60,0,8,4,1
6431,Tablets,Sony,2684.6253998517327,66,1,7,3,1
6432,Laptops,Apple,1709.5707112322962,40,0,5,3,0
6433,Laptops,Other Brands,2341.7215380894363,18,1,16,3,0
6434,Smartphones,Apple,637.1456801378596,34,0,18,2,0
6435,Headphones,Apple,1448.6685179394576,29,1,12,3,0
6436,Headphones,Sony,2972.682154817706,28,0,8,2,0
6437,Smartphones,Sony,1927.9105227072941,67,1,6,3,1
6438,Smart Watches,HP,2993.2855431068865,55,0,18,5,1
6439,Laptops,Other Brands,147.7220091179177,24,0,10,5,0
6440,Smart Watches,HP,2886.601286847848,43,1,7,5,1
6441,Headphones,HP,1330.3815125434378,45,0,19,4,1
6442,Tablets,Other Brands,1004.7127213605414,54,0,7,1,0
6443,Smartphones,HP,475.9583039735498,45,0,5,5,1
6444,Laptops,Sony,136.27816731370848,57,1,5,2,1
6445,Smart Watches,Other Brands,432.23116036065716,54,1,17,2,1
6446,Tablets,Samsung,2693.5654816536858,21,1,10,1,0
6447,Laptops,Apple,2077.6915966684187,68,0,19,5,1
6448,Headphones,Sony,2549.6214872093688,43,0,2,4,1
6449,Smart Watches,Apple,1360.9954510249158,25,0,11,4,0
6450,Tablets,HP,1602.6000907799905,53,0,13,3,0
6451,Smartphones,Apple,2051.7761151562063,67,1,6,4,1
6452,Smartphones,Apple,2576.653540881001,63,1,11,5,1
6453,Smartphones,Apple,818.095257249494,43,0,11,1,0
6454,Laptops,Samsung,2615.213691628329,43,0,5,2,0
6455,Smartphones,Apple,2220.495527729198,32,0,9,1,0
6456,Headphones,Apple,2192.7830157136273,33,1,11,4,1
6457,Tablets,Sony,2911.7043375808234,60,1,2,2,1
6458,Laptops,Other Brands,1303.3025802771108,22,1,4,4,1
6459,Smartphones,Samsung,2003.186880787124,69,0,15,1,0
6460,Laptops,HP,317.11977650744905,50,1,8,1,1
6461,Smart Watches,Apple,637.8896185116147,18,1,16,5,1
6462,Headphones,Samsung,2461.1129112152094,35,1,17,3,1
6463,Smartphones,HP,674.3737947134676,53,1,4,2,1
6464,Smartphones,Other Brands,1911.3435027971973,25,0,19,4,0
6465,Headphones,HP,1474.9387032416348,36,0,1,4,1
6466,Tablets,HP,1763.5771140812894,65,1,10,4,1
6467,Smart Watches,Samsung,696.7081631375468,69,1,12,5,1
6468,Smart Watches,Other Brands,838.804482918348,61,1,2,3,1
6469,Smartphones,Other Brands,452.7975372001477,68,1,18,2,1
6470,Laptops,HP,770.7156642934658,31,0,3,5,1
6471,Smart Watches,Samsung,1881.556904168855,50,1,1,3,1
6472,Laptops,HP,494.2279015665524,62,0,1,1,0
6473,Headphones,Apple,1016.8021662780061,37,1,4,2,1
6474,Laptops,Other Brands,2238.488005982101,51,1,6,3,1
6475,Laptops,Samsung,1438.8199742838158,21,1,11,3,0
6476,Headphones,Other Brands,882.1006413393624,51,1,16,3,1
6477,Laptops,Sony,614.9482456562072,38,0,10,1,0
6478,Headphones,Samsung,2666.1913047502967,38,0,18,4,1
6479,Tablets,Samsung,552.8265337451097,49,1,5,4,1
6480,Headphones,HP,594.4186835592377,49,1,14,3,1
6481,Laptops,Sony,1590.982087737582,38,1,11,4,1
6482,Laptops,Sony,2447.1702103274993,45,0,4,4,1
6483,Smart Watches,Sony,436.7545388104101,64,0,5,1,0
6484,Laptops,Other Brands,1009.242993840297,56,1,12,4,1
6485,Smart Watches,Samsung,678.936972619985,20,0,10,3,0
6486,Smartphones,Samsung,1987.9950587706317,19,0,12,2,0
6487,Smartphones,HP,967.7736432458684,21,0,1,1,0
6488,Laptops,Sony,1576.617834940013,66,0,18,3,0
6489,Smart Watches,Samsung,1110.6237135384008,46,1,4,5,1
6490,Smartphones,Samsung,2683.6053189898953,61,0,2,2,0
6491,Laptops,Sony,1773.2619306111856,26,1,4,4,1
6492,Smartphones,Other Brands,2050.937283202773,65,1,4,2,1
6493,Tablets,Other Brands,1636.4160689339842,58,0,15,5,1
6494,Smartphones,HP,2112.418694448786,61,0,2,5,1
6495,Laptops,Sony,1805.6479831028548,38,0,8,4,1
6496,Headphones,Samsung,1619.7189913125324,55,1,12,5,1
6497,Tablets,Apple,1023.1735476640721,50,0,13,3,0
6498,Smartphones,Samsung,2357.1356892237263,29,1,10,2,0
6499,Headphones,HP,1872.005226479973,56,1,8,3,1
6500,Smartphones,HP,2856.244335724057,33,0,10,3,0
6501,Smart Watches,Other Brands,1518.775128003837,54,0,3,1,0
6502,Smart Watches,Sony,2239.536320949276,54,1,10,5,1
6503,Headphones,Sony,2809.66266496945,30,0,8,4,0
6504,Smartphones,Apple,317.9471094400876,27,1,7,3,0
6505,Tablets,Sony,1724.0225908763264,69,1,17,1,1
6506,Headphones,Sony,2285.4910047730086,33,0,15,3,0
6507,Laptops,HP,2653.1732909926072,30,0,5,1,0
6508,Smartphones,Samsung,1598.3669310654504,63,0,6,5,1
6509,Laptops,Sony,1469.1517626971452,26,0,8,3,0
6510,Laptops,Apple,674.22012801975,49,1,4,1,1
6511,Laptops,Apple,523.5317239219964,24,1,2,4,1
6512,Laptops,Sony,1919.582592925376,65,1,14,5,1
6513,Laptops,Samsung,306.06380846251847,49,0,5,4,1
6514,Tablets,Apple,1575.3246159183366,40,0,7,3,0
6515,Laptops,Samsung,533.7320931252565,51,1,1,2,1
6516,Laptops,HP,2584.7411181335624,63,0,19,1,0
6517,Laptops,Other Brands,1587.5038614278178,42,0,10,2,0
6518,Headphones,Apple,1024.4839401587458,33,1,1,1,1
6519,Laptops,Samsung,1615.2632473788478,63,1,8,5,1
6520,Laptops,HP,126.70677516546196,45,0,8,5,1
6521,Laptops,Apple,167.88112019648702,45,0,7,4,1
6522,Smartphones,Sony,2761.788566712002,26,1,7,5,1
6523,Headphones,HP,1653.185531931932,31,1,14,1,1
6524,Laptops,Other Brands,837.7626831130987,44,0,16,5,1
6525,Laptops,Samsung,2151.2428676001914,41,0,12,4,1
6526,Smart Watches,Other Brands,1789.3751077647719,54,1,18,4,1
6527,Tablets,HP,2401.3389384629672,51,1,9,2,1
6528,Laptops,Other Brands,121.06707289662879,58,0,11,1,0
6529,Headphones,Other Brands,622.2172548516365,45,1,2,1,1
6530,Smartphones,HP,2744.0409267457812,33,0,19,1,0
6531,Laptops,Other Brands,584.5843941057724,21,0,16,4,0
6532,Smartphones,Sony,2420.109852328814,18,0,8,5,0
6533,Smartphones,Sony,1118.9318523921936,61,1,4,5,1
6534,Smart Watches,Samsung,903.584241768327,68,0,8,2,0
6535,Smartphones,Apple,2971.221828980759,34,1,19,5,1
6536,Smart Watches,Sony,2772.174965525605,37,0,15,3,0
6537,Headphones,Samsung,973.2698092330284,31,1,15,5,1
6538,Smartphones,Sony,692.5786104876516,38,1,4,1,1
6539,Tablets,Apple,123.40897045905388,29,1,8,2,0
6540,Laptops,Other Brands,2806.5863246844465,63,0,1,5,1
6541,Tablets,HP,2406.9189849797144,20,1,3,2,0
6542,Smartphones,Sony,2563.3065366287847,43,1,11,1,1
6543,Smartphones,Sony,2264.5380617122373,39,1,1,1,1
6544,Laptops,Other Brands,2934.348919298654,35,1,16,2,1
6545,Headphones,Sony,1533.7395312974058,60,0,10,5,1
6546,Headphones,Samsung,138.20574191856556,62,0,16,1,0
6547,Smartphones,HP,1958.880146204148,23,0,3,3,0
6548,Tablets,Samsung,445.7918972783198,62,0,3,2,0
6549,Headphones,Apple,2443.1105357232777,47,1,11,5,1
6550,Smartphones,HP,2493.6397003800575,37,0,12,5,1
6551,Smart Watches,HP,1372.0363169149239,48,1,10,3,1
6552,Smartphones,Other Brands,1139.9962593169887,54,0,10,4,1
6553,Tablets,Apple,1650.134064090313,41,0,4,3,0
6554,Smart Watches,Apple,1168.2232919451997,67,1,19,4,1
6555,Tablets,Apple,730.7663738500731,23,0,8,3,0
6556,Smartphones,Other Brands,701.6428661139004,69,0,3,2,0
6557,Smartphones,Sony,188.3137833238173,18,1,19,4,1
6558,Tablets,Apple,280.5756424072004,37,1,4,1,1
6559,Smartphones,Other Brands,2384.681679652931,27,0,6,2,0
6560,Laptops,Samsung,621.9853507072465,43,1,18,3,1
6561,Headphones,Samsung,1175.0254109068212,29,0,14,2,0
6562,Smart Watches,Other Brands,863.243984786752,60,0,4,2,0
6563,Smart Watches,Sony,262.50615975441997,52,0,13,4,1
6564,Smart Watches,Samsung,1447.1953604153766,33,1,10,5,1
6565,Headphones,Apple,1192.7587687765633,65,0,11,3,0
6566,Headphones,Sony,933.4593539203679,21,1,7,3,0
6567,Headphones,Apple,434.7299874096356,63,0,14,5,1
6568,Smart Watches,Sony,963.442741907085,50,1,4,5,1
6569,Headphones,Sony,366.4699894140956,21,1,7,4,1
6570,Laptops,Sony,2334.501111285054,48,0,6,2,0
6571,Tablets,Sony,2302.92283905338,18,0,6,2,0
6572,Headphones,Apple,2329.3941360036683,34,0,3,1,0
6573,Tablets,HP,603.0465638861774,51,0,4,2,0
6574,Laptops,Apple,742.4310068784679,32,1,7,4,1
6575,Laptops,Apple,1790.4672031947355,69,0,1,5,1
6576,Smartphones,Apple,1396.8844296063332,65,0,14,5,1
6577,Tablets,Samsung,625.2136013677627,51,0,10,5,1
6578,Smartphones,Sony,1643.371163689996,43,0,12,3,0
6579,Headphones,Other Brands,2117.098343892457,56,1,1,2,1
6580,Smart Watches,Other Brands,1199.627939700424,67,1,2,1,1
6581,Laptops,Apple,943.9954240099734,23,1,17,5,1
6582,Headphones,Samsung,1994.0529800173263,63,1,12,3,1
6583,Laptops,HP,1193.0902215084498,22,0,10,3,0
6584,Laptops,Other Brands,2357.5880286932943,60,0,3,3,0
6585,Tablets,Samsung,1149.4278051808126,60,0,13,2,0
6586,Smart Watches,Other Brands,1943.108043071709,26,0,2,2,0
6587,Headphones,Other Brands,546.9005539565394,51,0,6,5,1
6588,Smart Watches,Samsung,2201.6291200720166,48,1,19,4,1
6589,Smartphones,Samsung,1845.2556530291108,63,1,8,4,1
6590,Tablets,Sony,2005.741843366428,66,0,16,4,1
6591,Smart Watches,HP,2464.010148607299,64,1,7,5,1
6592,Smart Watches,Samsung,776.3304649827161,43,1,19,3,1
6593,Laptops,Sony,1159.0257226784242,50,0,8,4,1
6594,Laptops,Other Brands,1079.4278118754671,64,0,13,2,0
6595,Smartphones,HP,1428.9414583618839,42,1,9,2,1
6596,Tablets,Sony,2195.667968329297,39,1,4,4,1
6597,Tablets,Apple,2040.8577331228396,20,0,17,4,0
6598,Smartphones,Samsung,596.3719771942292,63,0,8,1,0
6599,Laptops,Sony,2115.9600484174907,31,1,14,5,1
6600,Smartphones,Apple,495.211511580349,37,0,8,1,0
6601,Smart Watches,Other Brands,865.368898656449,44,1,7,1,1
6602,Tablets,Sony,1746.8589009500656,59,0,1,5,1
6603,Smart Watches,HP,417.8078237618022,47,0,8,4,1
6604,Headphones,HP,878.6607771227608,35,1,12,1,1
6605,Headphones,Samsung,2871.3899647980006,63,0,5,3,0
6606,Smartphones,Samsung,2014.1668384163384,27,1,13,3,0
6607,Smart Watches,Sony,1411.0542606980266,26,1,3,3,0
6608,Smart Watches,Sony,1893.3324844438448,37,1,4,1,1
6609,Laptops,Other Brands,814.78623937459,65,0,12,2,0
6610,Tablets,Sony,1012.1238159951268,37,1,16,5,1
6611,Smart Watches,Samsung,2525.227506579265,47,0,7,5,1
6612,Smartphones,HP,1669.7491991570168,20,0,4,3,0
6613,Laptops,Sony,461.94931205407113,19,0,2,2,0
6614,Headphones,HP,960.5400381046426,31,0,3,5,1
6615,Headphones,HP,1130.8219028288,52,0,15,1,0
6616,Smartphones,Other Brands,2856.8960486829983,30,0,1,1,0
6617,Laptops,Apple,2575.501090949293,62,1,13,4,1
6618,Smart Watches,Other Brands,2958.834478622364,40,0,19,3,0
6619,Smartphones,Apple,2896.385702147614,58,1,12,4,1
6620,Laptops,Sony,657.0504851713699,40,1,15,5,1
6621,Smart Watches,Sony,2364.8940438907866,65,0,18,2,0
6622,Laptops,Apple,174.0961201430231,32,1,8,4,1
6623,Tablets,Sony,1397.6239054824932,65,0,4,1,0
6624,Tablets,Sony,2193.2423567217465,60,1,15,1,1
6625,Tablets,Sony,284.49605756733195,57,0,14,4,1
6626,Laptops,HP,2162.989928159456,52,0,14,5,1
6627,Laptops,Sony,2069.087412283243,69,0,12,4,1
6628,Headphones,Apple,1912.4881125241807,33,0,12,4,1
6629,Laptops,Samsung,2527.976106091787,23,0,14,1,0
6630,Laptops,Other Brands,2714.0631128332698,24,0,14,2,0
6631,Smartphones,Samsung,693.0721270659614,60,0,8,4,1
6632,Laptops,Sony,1372.3119247720801,39,0,16,4,1
6633,Smartphones,Sony,1492.9971443837685,56,0,3,3,0
6634,Laptops,Samsung,1430.2379408298298,19,1,19,2,0
6635,Headphones,Other Brands,2914.9995860087815,51,1,19,4,1
6636,Headphones,Other Brands,1324.1998329924163,45,0,4,4,1
6637,Smart Watches,Apple,1794.6428007491922,63,1,9,3,1
6638,Smart Watches,Sony,2237.7803844168693,23,0,11,4,0
6639,Tablets,Other Brands,1551.8322373077292,61,0,2,1,0
6640,Smartphones,Samsung,726.3615308819624,22,1,10,5,1
6641,Tablets,Apple,492.6674461565046,62,0,13,4,1
6642,Headphones,HP,981.6404001065183,20,0,19,2,0
6643,Smartphones,Sony,2103.0239946583956,27,1,4,3,0
6644,Smart Watches,Samsung,1002.5787464094601,46,0,9,1,0
6645,Tablets,Apple,984.6574626539038,57,0,3,1,0
6646,Smartphones,HP,2023.2028506585539,38,0,9,1,0
6647,Smartphones,HP,1918.608626998202,40,0,17,5,1
6648,Tablets,Apple,2193.326496775498,50,1,7,1,1
6649,Headphones,Sony,156.55395402394433,64,0,15,5,1
6650,Laptops,Other Brands,2686.217424624838,54,0,13,3,0
6651,Laptops,Samsung,572.8638446479192,18,1,13,2,0
6652,Laptops,HP,2728.8584073170546,54,1,6,1,1
6653,Tablets,Samsung,1588.7704911596586,30,1,18,3,0
6654,Laptops,HP,643.4093904712769,20,0,5,2,0
6655,Laptops,Samsung,623.6837099362479,23,1,19,1,0
6656,Tablets,HP,2903.0874426001665,24,1,16,1,0
6657,Laptops,Other Brands,2327.918888937055,45,0,19,5,1
6658,Tablets,Samsung,2193.8467260902967,21,1,5,3,0
6659,Smartphones,Other Brands,1808.3025057823183,66,0,5,2,0
6660,Headphones,Samsung,2835.810319664299,26,0,7,5,0
6661,Laptops,Samsung,2923.166549287084,39,1,14,2,1
6662,Laptops,Other Brands,2802.623772187438,55,1,4,5,1
6663,Smartphones,Samsung,2690.1723343150725,67,0,14,3,0
6664,Smartphones,Other Brands,2204.037392474621,36,0,17,5,1
6665,Smartphones,Apple,1368.8386698579325,36,1,16,2,1
6666,Headphones,Other Brands,605.8415550049963,22,1,19,1,0
6667,Smartphones,Apple,1942.9799238604414,28,0,8,2,0
6668,Smart Watches,HP,1352.1409609185469,22,0,12,3,0
6669,Tablets,Sony,348.1904650618634,69,0,15,3,0
6670,Tablets,Sony,1601.6051087233088,19,0,11,2,0
6671,Laptops,Apple,1096.811741198789,19,0,11,3,0
6672,Smart Watches,HP,2655.443414589237,21,0,13,3,0
6673,Smartphones,Sony,2973.7268598852684,32,1,11,1,1
6674,Laptops,Sony,2380.435338488083,60,0,19,2,0
6675,Headphones,HP,636.8900731111976,42,1,14,4,1
6676,Laptops,Apple,777.7615068240171,66,1,7,3,1
6677,Smart Watches,HP,134.01468489800644,66,1,13,1,1
6678,Headphones,HP,428.9957435218934,18,0,15,4,0
6679,Smart Watches,Other Brands,821.6979683582384,37,0,4,2,0
6680,Headphones,HP,193.54691606632034,55,0,8,3,0
6681,Smart Watches,Samsung,2130.3631538755462,19,1,10,5,1
6682,Smartphones,Sony,1682.0024262301486,42,0,5,4,1
6683,Smartphones,Other Brands,825.7585675778981,59,0,18,2,0
6684,Headphones,HP,2365.9051521770994,28,1,17,5,1
6685,Headphones,Apple,971.2657999237407,24,0,3,3,0
6686,Tablets,Apple,1422.7295752156629,33,0,9,2,0
6687,Laptops,Sony,785.6046982065113,57,0,6,3,0
6688,Smart Watches,Apple,1604.815545356391,49,1,19,5,1
6689,Headphones,Sony,1091.974245107344,54,0,17,3,0
6690,Laptops,HP,1935.932251138733,44,1,2,2,1
6691,Smart Watches,Samsung,1086.3880634429388,29,1,12,2,0
6692,Smart Watches,Sony,2553.9217306244036,36,0,5,5,1
6693,Smart Watches,Sony,2429.6656776789155,53,0,9,1,0
6694,Smartphones,Sony,995.7025943407898,18,0,15,1,0
6695,Headphones,Other Brands,1180.6579772500502,47,1,15,5,1
6696,Tablets,Apple,1437.593192175478,53,1,2,5,1
6697,Tablets,HP,2082.2676195429913,61,1,19,2,1
6698,Smartphones,Apple,2884.7567303922615,56,0,3,2,0
6699,Headphones,Samsung,2899.557670114243,61,0,11,5,1
6700,Laptops,Other Brands,2744.778247590754,31,0,17,4,1
6701,Laptops,Samsung,710.5639556755693,48,0,8,2,0
6702,Smartphones,Other Brands,2270.8443587232755,29,1,6,4,1
6703,Tablets,Apple,160.66362772245088,42,0,7,2,0
6704,Smart Watches,Other Brands,2001.3342239665694,50,1,2,1,1
6705,Tablets,Other Brands,2311.030264231402,25,0,8,1,0
6706,Smartphones,Samsung,1666.727618167595,18,1,12,3,0
6707,Headphones,Apple,1065.3223720653282,31,0,18,2,0
6708,Smart Watches,Samsung,732.9059146585107,21,0,5,4,0
6709,Headphones,Other Brands,2364.386454890622,43,0,16,2,0
6710,Smartphones,Apple,1839.5554895519126,36,0,7,1,0
6711,Smartphones,Apple,1706.758817418636,61,0,14,2,0
6712,Smart Watches,Sony,2163.2982078929067,29,0,5,3,0
6713,Smart Watches,HP,1506.3950681463978,52,0,13,3,0
6714,Smartphones,Samsung,1622.1778340248052,22,1,7,5,1
6715,Tablets,Samsung,548.5547144250365,44,0,12,4,1
6716,Headphones,Apple,1731.655610192806,46,0,14,4,1
6717,Smart Watches,Samsung,904.3877120745856,56,1,7,5,1
6718,Laptops,Samsung,177.43996158010498,21,0,19,4,0
6719,Smart Watches,Samsung,1506.1805780646375,48,0,2,1,0
6720,Smartphones,HP,2169.1592416611315,69,1,5,1,1
6721,Tablets,Apple,508.9536855017266,37,1,5,1,1
6722,Tablets,Samsung,1656.0810782099488,68,0,9,2,0
6723,Headphones,Other Brands,2622.3436132926736,46,0,16,1,0
6724,Smartphones,Samsung,1670.212437819039,67,0,10,4,1
6725,Headphones,Samsung,2747.512521284403,67,0,5,2,0
6726,Tablets,Samsung,2772.9837019517418,29,1,17,5,1
